Bioguide_ID,Name,Gender,Party,Born,Number_of_House_Terms,Present_Cong115,Present_Cong116,House_Election_Candidate_Vote_Share_2016,House_Election_Candidate_Vote_Share_2018,District,District_Presidential_VoteShare_Dem2016,District_Presidential_VoteShare_GOP2016,District_Density,District_Percent_Female,District_Percent_Male,District_Percent_Senior,District_Median_Age,District_Percent_White,District_Percent_Black,District_Percent_Asian,District_Percent_Hispanic,District_Percent_AmericanIndian,District_Mean_Income,District_Mean_Minus_National_Mean_Income,District_Median_Income,District_Median_Minus_National_Median_Income,District_Unemployment_Rate,DW-Nominate_1,DW-Nominate_2,TBIP_Floor_Speeches,TBIP_Tweets,Standardized_Vote_Ideal_Point,Standardized_Speech_Ideal_Point,Standardized_Tweet_Ideal_Point,Progressive_Caucus_Cong115,NewDems_Caucus_Cong115,BlueDog_Caucus_Cong115,ProblemSolvers_Caucus_Cong115,RSC_Caucus_Cong115,Freedom_Caucus_Cong115,GOP_Leadership_Cong115,DEM_Leadership_Cong115,CommitteeChair_Cong115,TopCommittee_Cong115,Progressive_Caucus_Cong116,NewDems_Caucus_Cong116,BlueDog_Caucus_Cong116,ProblemSolvers_Caucus_Cong116,RSC_Caucus_Cong116,Freedom_Caucus_Cong116,GOP_Leadership_Cong116,DEM_Leadership_Cong116,CommitteeChair_Cong116,TopCommittee_Cong116
H001036,Jeb Hensarling,M,Republican,1957,8,1,0,71.09811075048088,,TX-05,34.3,62.7,Rural-suburban mix,49.9,50.1,17.47,35.9,75.3,15.8,1.8,29.1,0.5,73256,-14608,51984,-9953,4.0,0.703,0.04,0.42560869455337524,0.6017409563064575,0.8467738032341003,1.2875901460647583,1.3633504642375407,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
H001038,Brian Higgins,M,Democrat,1959,8,1,1,65.06033441554844,68.0507927149131,NY-26,57.6,38.0,Urban-suburban mix,51.7,48.3,0.76,38.1,70.4,18.3,4.7,7.0,0.6,70456,-21868,52122,-13590,2.4,-0.346,-0.033,-0.21625031530857086,0.015073791146278381,-1.0997689962387085,-0.9518653154373169,-0.213875341104503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H001045,Gregg Harper,M,Republican,1956,5,1,0,64.45244685523848,,MS-03,36.8,61.3,Pure rural,51.8,48.2,19.97,37.5,59.6,36.5,1.2,2.0,1.0,67373,-20491,46700,-15237,5.5,0.384,0.48,0.06118084490299225,0.5644351243972778,0.8183183670043945,0.016096048057079315,1.2630555708615911,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
H001047,Jim Himes,M,Democrat,1966,6,1,1,60.512974570215775,61.21000830760636,CT-04,59.6,36.6,Sparse suburban,50.67,49.33,0.79,40.0,72.3,12.4,5.5,20.8,0.1,173416,81092,101646,35934,3.7,-0.241,-0.245,-0.09559490531682968,-0.21659082174301147,-1.0458263158798218,-0.5308968424797058,-0.8366942533130982,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
H001048,Duncan Hunter,M,Republican,1976,6,1,1,57.84008995331188,51.71548439244062,CA-50,39.6,54.6,Dense suburban,49.69,50.31,1.15,37.6,78.8,2.7,5.9,32.2,1.0,101442,9118,78346,12634,2.7,0.538,0.091,0.11166760325431824,,0.945371150970459,0.19224508106708527,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H001050,Colleen Hanabusa,F,Democrat,1951,4,1,0,70.41423837563043,,HI-01,63.1,30.5,Urban-suburban mix,49.62,50.38,22.28,39.9,17.3,2.4,49.6,9.3,0.1,106468,18604,84947,23010,3.4,-0.37,0.004,0.0800396054983139,-0.1968098282814026,-1.4771397113800049,0.08189453929662704,-0.7835140257569277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H001052,Andrew Harris,M,Republican,1957,5,1,1,63.78591770186568,59.99438150863027,MD-01,33.4,62.0,Rural-suburban mix,51.01,48.99,0.69,43.0,81.8,12.4,2.2,4.6,0.3,103447,11123,80022,14310,2.1,0.65,-0.364,0.08838226646184921,0.5195968151092529,1.0446888208389282,0.11100220680236816,1.1425099827039995,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
H001053,Vicky Hartzler,F,Republican,1960,5,1,1,66.41931100631444,64.82360321291712,MO-04,29.3,65.3,Pure rural,50.15,49.85,0.52,37.1,88.7,4.7,1.9,3.9,0.5,70829,-21495,53237,-12475,2.4,0.47,0.336,0.2558397650718689,0.4887191951274872,0.9753340482711792,0.6952638626098633,1.0594970207812215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H001056,Jaime Herrera Beutler,F,Republican,1978,5,1,1,57.256129301550516,52.67099789731338,WA-03,42.5,49.9,Rural-suburban mix,50.44,49.56,0.52,39.8,85.9,1.6,3.2,10.2,0.7,90795,-1529,70936,5224,3.0,0.363,-0.2,0.1961292326450348,0.23641033470630646,0.7531887292861938,0.4869329631328583,0.38117706492673387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
H001058,Bill Huizenga,M,Republican,1969,5,1,1,59.163046630613636,55.316028455164776,MI-02,38.2,55.8,Rural-suburban mix,50.68,49.32,0.56,37.3,84.8,6.2,2.3,9.6,0.5,75299,-17025,59356,-6356,2.4,0.599,-0.041,0.3159249424934387,0.533503532409668,0.9935540556907654,0.904901921749115,1.1798975078569072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H001059,Randy Hultgren,M,Republican,1966,4,1,0,53.7815443509797,,IL-14,44.8,48.7,Sparse suburban,49.74,50.26,17.34,39.4,87.0,3.8,3.9,13.1,0.1,116949,29085,94403,32466,3.6,0.49,-0.034,0.35355889797210693,0.4191989004611969,0.8137734532356262,1.0362073183059692,0.8725951294631381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H001064,Denny Heck,M,Democrat,1952,4,1,1,60.05201207907406,61.544015551235766,WA-10,51.3,39.9,Dense suburban,50.39,49.61,0.79,37.0,71.3,6.4,7.3,12.6,1.4,90483,-1841,75114,9402,3.3,-0.31,-0.132,-0.08658585697412491,-0.21222306787967682,-1.1344337463378906,-0.49946412444114685,-0.8249517619760333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
H001065,George E.B. Holding,M,Republican,1968,4,1,1,54.21192322549292,51.27221860453899,NC-02,60.3,35.9,Rural-suburban mix,50.69,49.31,0.78,39.1,71.8,19.2,2.5,9.7,0.4,100110,7786,75366,9654,3.5,0.614,0.171,0.38375622034072876,0.3045675456523895,1.0237666368484497,1.141566276550293,0.56441437273644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H001066,Steven Horsford,M,Democrat,1973,2,0,1,,51.92789141134595,NV-04,49.5,44.6,Urban-suburban mix,49.31,50.69,1.13,37.3,63.6,15.6,5.6,32.0,1.2,79034,-13290,62241,-3471,3.4,-0.351,0.089,-0.36620020866394043,-0.19288045167922974,-0.7444929480552673,-1.475042700767517,-0.7729500901152216,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
H001067,Richard Hudson,M,Republican,1971,4,1,1,57.256216231164636,55.33870014597626,NC-08,44.1,53.2,Pure rural,49.92,50.08,0.7,35.8,64.6,23.0,2.9,11.0,1.2,73753,-18571,54507,-11205,2.9,0.584,0.117,0.2523415684700012,0.3979535400867462,0.9995957612991333,0.6830586194992065,0.8154780235190446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H001068,Jared Huffman,M,Democrat,1964,4,1,1,76.92718235582583,77.00795483705414,CA-02,69.0,23.3,Rural-suburban mix,50.92,49.08,0.76,44.9,79.9,1.8,3.9,18.2,2.5,126461,34137,80051,14339,2.8,-0.426,-0.536,-0.15025055408477783,-0.3667314648628235,-1.148805856704712,-0.7215911746025085,-1.2403399843547567,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
H001071,Jody Hice,M,Republican,1960,3,1,1,79.28339749724229,62.891968223033345,GA-10,35.8,61.3,Pure rural,49.87,50.13,1.13,37.7,67.4,26.1,2.5,5.3,0.1,80728,-11596,61151,-4561,2.8,0.784,-0.082,0.37433958053588867,0.4222802221775055,1.135001540184021,1.1087114810943604,0.8808791112745215,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
H001072,French Hill,M,Republican,1956,3,1,1,55.5113443193858,52.12998070648207,AR-02,41.7,52.4,Rural-suburban mix,51.11,48.89,0.48,38.0,70.8,23.3,1.6,5.4,0.4,74591,-17733,53600,-12112,2.2,0.452,0.225,0.40658658742904663,0.4315633177757263,0.997496485710144,1.221221685409546,0.9058362569961051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H001073,Will Hurd,M,Republican,1977,3,1,1,48.71194486076249,49.167178403286535,TX-23,49.8,46.4,Rural-suburban mix,50.27,49.73,0.85,34.4,84.3,3.5,2.0,69.6,0.8,81548,-10776,59074,-6638,2.1,0.297,0.228,0.23730644583702087,0.35405415296554565,0.7246125936508179,0.6306008696556091,0.6974566814053214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H001074,Trey Hollingsworth,M,Republican,1983,2,1,1,55.210331805238596,56.48232428388752,IN-09,34.2,61.1,Rural-suburban mix,50.78,49.22,0.46,38.4,90.7,3.0,2.7,3.6,0.2,78695,-13629,60448,-5264,2.1,0.408,-0.238,0.520740807056427,0.467352956533432,0.8165296912193298,1.6195074319839478,1.0020549396917882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H001077,Clay Higgins,M,Republican,1961,2,1,1,14.133886742530247,34.20772292767023,LA-03,29.2,67.3,Rural-suburban mix,51.2,48.8,0.65,36.8,69.8,25.0,1.5,4.2,0.4,72910,-19414,51504,-14208,3.1,0.564,-0.083,0.43499284982681274,0.42493337392807007,1.0219806432724,1.3203315734863281,0.8880119792020051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H001078,Karen Handel,F,Republican,1962,1,1,0,55.66911708674238,,GA-06,46.8,48.3,Dense suburban,49.86,50.14,16.32,39.1,68.8,13.0,12.8,12.3,1.0,135116,47252,97290,35353,2.8,0.493,0.305,0.4272405803203583,,0.8019417524337769,1.2932838201522827,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H001080,Debra Haaland,F,Democrat,1960,1,0,1,,59.13261251715751,NM-01,51.6,35.1,Dense suburban,51.14,48.86,0.65,39.1,74.4,2.7,2.7,51.0,4.5,78525,-13799,55318,-10394,3.1,-0.291,-0.329,-0.21883435547351837,-0.4131028652191162,-0.8113892674446106,-0.9608811140060425,-1.3650072124104176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H001081,Jahana Hayes,F,Democrat,1973,1,0,1,,52.79645612272043,CT-05,49.9,45.8,Sparse suburban,50.82,49.18,1.0,41.9,75.5,8.0,4.2,20.3,0.2,104663,12339,73616,7904,3.5,-0.321,-0.131,-0.23849348723888397,-0.08354059606790543,-0.8255048990249634,-1.0294721126556396,-0.4789952686016155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H001082,Kevin Hern,M,Republican,1961,2,1,1,41.4053740776133,59.29944582910365,OK-01,32.7,61.4,Sparse suburban,50.95,49.05,0.38,36.6,71.1,8.6,3.3,11.9,6.2,83972,-8352,59660,-6052,3.1,0.686,0.036,0.32917171716690063,0.28738224506378174,1.277000904083252,0.951120138168335,0.5182125377428087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
H001083,Kendra Horn,F,Democrat,1976,1,0,1,,50.6984432541011,OK-05,39.8,53.2,Dense suburban,50.62,49.38,0.42,35.3,70.1,13.2,3.4,17.6,4.8,81046,-11278,54928,-10784,2.8,-0.183,0.524,0.0697140097618103,0.10710197687149048,-0.33828985691070557,0.04586838558316231,0.0335379077773982,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
H001085,Chrissy Houlahan,F,Democrat,1967,1,0,1,,58.87591608465749,PA-06,52.6,43.3,Sparse suburban,50.99,49.01,0.54,39.3,78.0,7.0,4.7,16.1,0.2,125773,33449,85665,19953,2.7,-0.316,0.596,0.021945392712950706,-0.1428695172071457,-0.6256090998649597,-0.12079702317714691,-0.6384981536801827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
H001087,Katie Hill,F,Democrat,1987,1,0,1,,54.366138550824004,CA-25,50.3,43.6,Dense suburban,49.41,50.59,1.2,37.2,67.1,10.1,8.6,40.0,1.6,109113,16789,84670,18958,2.7,-0.306,0.114,0.04069771617650986,-0.29064181447029114,-0.7136094570159912,-0.05536988377571106,-1.0357767034256296,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
H001090,Josh Harder,M,Democrat,1986,1,0,1,,52.25101397025688,CA-10,48.5,45.5,Dense suburban,50.93,49.07,0.67,34.8,76.7,3.5,7.4,45.1,0.7,87678,-4646,69647,3935,4.0,-0.381,0.801,0.01642180047929287,0.07797691971063614,-0.648946225643158,-0.140068918466568,-0.04476337523989716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I000056,Darrell Issa,M,Republican,1953,9,1,0,47.004634946338726,,CA-49,50.7,43.2,Dense suburban,50.07,49.93,20.15,39.5,78.2,3.0,8.0,25.1,0.4,132846,44982,94960,33023,4.1,0.506,-0.085,-0.03966609388589859,0.4487251043319702,0.8127973079681396,-0.3357603847980499,0.9519748756707835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J000032,Sheila Jackson Lee,F,Democrat,1950,13,1,1,74.32611156854672,75.24683722847905,TX-18,76.5,20.0,Dense suburban,48.74,51.26,1.28,32.4,51.0,33.7,4.4,44.8,0.4,73642,-18682,48625,-17087,3.5,-0.46,0.129,-0.2513788044452667,-0.3228600323200226,-1.1724425554275513,-1.0744291543960571,-1.122393796749497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
J000126,Eddie Bernice Johnson,F,Democrat,1935,14,1,1,83.90199004975123,91.05222356884711,TX-30,79.1,18.3,Dense suburban,49.13,50.87,1.23,33.0,47.9,41.2,1.8,40.5,0.3,71248,-21076,51819,-13893,3.8,-0.485,0.205,-0.16741696000099182,-0.2595476806163788,-1.1468946933746338,-0.7814850211143494,-0.9521816546116055,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
J000174,Sam Johnson,M,Republican,1930,14,1,0,57.745103962300746,,TX-03,40.6,54.8,Dense suburban,50.7,49.3,14.34,37.4,67.2,10.1,16.8,15.1,0.5,124416,36552,95413,33476,3.7,0.61,0.277,0.2391333132982254,0.45544034242630005,0.8726937174797058,0.6369748115539551,0.9700284628499827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J000288,"Henry C. Johnson, Jr.",M,Democrat,1954,7,1,1,77.2779821516078,78.84691959045598,GA-04,75.3,22.2,Sparse suburban,50.6,49.4,2.47,36.5,27.3,60.9,4.6,10.2,0.3,77312,-15012,60128,-5584,3.5,-0.467,0.006,-0.20433948934078217,-0.3925797641277313,-1.2066166400909424,-0.910308301448822,-1.3098318650085603,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
J000289,Jim Jordan,M,Republican,1964,7,1,1,66.7510275973195,65.26407800936268,OH-04,30.7,64.3,Rural-suburban mix,50.53,49.47,0.58,41.4,89.3,5.2,1.2,3.9,0.2,73903,-18421,60212,-5500,2.3,0.718,-0.225,-0.0494975782930851,0.568520188331604,1.1118305921554565,-0.37006258964538574,1.2740380642348688,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
J000290,Lynn Jenkins,F,Republican,1963,5,1,0,54.67568303240235,,KS-02,37.4,55.8,Pure rural,50.34,49.66,21.29,37.9,86.5,4.8,1.6,6.8,1.7,70564,-17300,52133,-9804,4.1,0.523,0.004,0.33136317133903503,,0.9039872288703918,0.9587661027908325,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J000292,Bill Johnson (Ohio),M,Republican,1954,5,1,1,70.03214153138553,69.25087177842799,OH-06,26.7,69.3,Pure rural,50.77,49.23,0.62,43.5,95.2,2.1,0.5,1.2,0.0,67254,-25070,52442,-13270,2.7,0.432,0.275,0.35612452030181885,0.5518972277641296,0.9928603172302246,1.045158863067627,1.229348052716932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
J000294,Hakeem Jeffries,M,Democrat,1970,4,1,1,83.28379741255519,89.18550689836977,NY-08,84.6,13.5,Pure urban,51.99,48.01,2.43,36.4,31.6,51.9,6.1,17.1,0.2,88379,-3945,59806,-5906,2.9,-0.485,-0.092,-0.5193540453910828,-0.40771886706352234,-1.1722068786621094,-2.0093986988067627,-1.3505325983000505,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
J000295,David Joyce,M,Republican,1957,4,1,1,59.15207252743576,55.247951899739064,OH-14,42.1,53.6,Sparse suburban,51.17,48.83,0.68,43.8,90.2,4.9,1.9,3.3,0.1,95218,2894,67698,1986,2.4,0.265,0.271,-0.07932496070861816,0.4563300311565399,0.7527531981468201,-0.4741307497024536,0.9724203472222284,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
J000297,Evan Jenkins (politician),M,Republican,1960,2,1,0,62.61453191984662,,WV-03,23.3,72.5,Pure rural,50.8,49.2,25.32,44.0,93.6,4.1,0.4,0.8,0.1,52577,-35287,36863,-25074,5.8,0.315,0.308,0.3781570494174957,,0.8182851076126099,1.1220306158065796,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J000298,Pramila Jayapal,F,Democrat,1965,2,1,1,61.496334368753736,83.56115445131638,WA-07,82.1,12.2,Urban-suburban mix,49.91,50.09,0.9,35.8,69.7,5.0,14.7,8.1,0.5,137464,45140,100991,35279,2.6,-0.691,-0.211,-0.4137367904186249,-0.4421693682670593,-1.1945621967315674,-1.6408984661102295,-1.4431510755764292,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
J000299,Mike Johnson (Louisiana),M,Republican,1972,2,1,1,22.802027581620028,64.24342469290642,LA-04,36.6,60.6,Pure rural,49.55,50.45,0.62,38.3,60.8,33.9,1.0,4.4,0.9,63751,-28573,44580,-21132,3.2,0.556,-0.093,0.37324678897857666,0.50821852684021,1.0293608903884888,1.1048986911773682,1.1119200145852701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
J000301,Dusty Johnson,M,Republican,1976,1,0,1,,60.34679599726951,SD-AL,31.7,61.5,Pure rural,49.63,50.37,0.38,37.7,84.1,2.4,1.3,3.7,8.6,77650,-14674,59533,-6179,2.0,0.485,0.035,0.3195666968822479,0.4458390474319458,1.2354544401168823,0.9176080822944641,0.9442158537095644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
J000302,John Joyce (Pennsylvania),M,Republican,1957,1,0,1,,70.49228873990192,PA-13,25.5,71.2,Pure rural,50.52,49.48,0.52,44.2,93.4,3.2,0.5,3.5,0.4,72243,-20081,56618,-9094,1.9,0.527,0.173,0.45111820101737976,0.4329126179218292,1.2591561079025269,1.3765931129455566,0.9094637840437527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K000009,Marcy Kaptur,F,Democrat,1946,19,1,1,68.27942877696444,67.78521753752096,OH-09,58.7,36.5,Dense suburban,51.7,48.3,1.07,37.5,74.5,15.9,2.1,10.9,0.4,62715,-29609,45076,-20636,3.9,-0.35,0.109,-0.2762793004512787,-0.052310626953840256,-1.1076505184173584,-1.1613073348999023,-0.3950350333747302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
K000188,Ron Kind,M,Democrat,1963,12,1,1,77.39324491317595,59.64906711028004,WI-03,44.8,49.3,Pure rural,49.78,50.22,0.42,39.2,93.2,1.5,2.5,2.9,0.5,75768,-16556,59426,-6286,1.9,-0.262,-0.083,0.05230759456753731,0.03171411156654358,-0.8969546556472778,-0.014862850308418274,-0.16913865847656598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K000210,Peter T. King,M,Republican,1944,14,1,1,48.344843754753754,46.66545061086076,NY-02,43.9,53.0,Dense suburban,50.74,49.26,1.04,40.6,73.9,10.0,4.1,23.6,0.5,128566,36242,108725,43013,1.8,0.26,-0.033,0.14517615735530853,0.4527425765991211,0.6133710741996765,0.3091569244861603,0.9627756521728505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K000362,Steve King,M,Republican,1949,9,1,1,56.23838714868838,50.33535407708196,IA-04,33.5,60.9,Pure rural,49.77,50.23,0.36,38.9,92.5,2.0,1.7,7.7,0.5,73614,-18710,58270,-7442,1.8,0.61,0.206,0.2283533364534378,0.48682716488838196,0.9717782735824585,0.5993633270263672,1.0544103905847122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K000368,Ann Kirkpatrick,F,Democrat,1950,4,0,1,,54.73360711468901,AZ-02,49.6,44.7,Dense suburban,50.85,49.15,0.77,41.5,81.8,4.3,2.8,29.4,1.4,78700,-13624,54835,-10877,2.6,-0.161,-0.007,-0.39466965198516846,-0.3273960053920746,-0.7096060514450073,-1.5743730068206787,-1.1345885371516187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
K000375,Bill Keating,M,Democrat,1952,5,1,1,55.54613301812884,59.37955348102047,MA-09,52.5,41.8,Sparse suburban,52.61,47.39,0.64,45.5,87.9,3.7,1.5,6.0,0.5,103942,11618,77167,11455,2.5,-0.328,-0.134,0.04232611879706383,-0.0956338495016098,-1.0384578704833984,-0.04968836531043053,-0.5115073853841732,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K000376,Mike Kelly,M,Republican,1948,5,1,1,47.980610971440974,51.58157898748457,PA-16,37.9,57.9,Rural-suburban mix,51.02,48.98,0.44,43.0,90.6,4.5,1.1,2.7,0.2,72516,-19808,54627,-11085,2.7,0.338,0.486,0.2835943102836609,0.5734255313873291,0.9563615918159485,0.7920998930931091,1.2872258376624692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K000378,Adam Kinzinger,M,Republican,1978,5,1,1,79.69624455571113,59.124010554089715,IL-16,38.3,55.5,Rural-suburban mix,50.28,49.72,0.63,41.2,89.3,3.8,1.6,10.6,0.1,79014,-13310,62868,-2844,3.2,0.271,0.311,0.19532246887683868,0.44651034474372864,0.8026689887046814,0.48411813378334045,0.9460206034996972,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
K000379,Joseph Kennedy III,M,Democrat,1980,4,1,1,79.0803317242233,97.71847212926666,MA-04,59.2,35.0,Sparse suburban,51.41,48.59,0.87,41.1,83.7,3.5,7.2,5.0,0.2,148958,56634,104857,39145,2.3,-0.423,-0.175,-0.234739750623703,-0.2492585927248001,-1.1981525421142578,-1.016375184059143,-0.9245199481112947,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K000380,Dan Kildee,M,Democrat,1958,4,1,1,60.3959348938399,59.5131198604986,MI-05,49.7,45.5,Sparse suburban,51.4,48.6,0.51,41.8,77.2,17.5,1.0,5.1,0.5,64492,-27832,47655,-18057,4.3,-0.395,-0.209,-0.36913061141967773,-0.22742591798305511,-1.1430816650390625,-1.485266923904419,-0.8658238763907685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K000381,Derek Kilmer,M,Democrat,1974,4,1,1,62.70002458059361,63.88670508780944,WA-06,51.8,39.5,Rural-suburban mix,50.12,49.88,0.7,41.9,80.8,4.0,3.8,8.0,2.1,91106,-1218,72169,6457,2.8,-0.309,-0.014,-0.15261872112751007,-0.010820398107171059,-1.0225493907928467,-0.7298537492752075,-0.28349059473438726,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
K000382,Annie Kuster,F,Democrat,1956,4,1,1,52.32016426166349,55.543519064728905,NH-02,48.6,46.2,Pure rural,50.29,49.71,0.58,43.5,92.3,1.6,2.6,3.8,0.2,97529,5205,76368,10656,1.8,-0.254,-0.135,-0.06039772927761078,-0.08166511356830597,-1.014594554901123,-0.4080933630466461,-0.4739531261885012,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K000385,Robin Kelly,F,Democrat,1956,4,1,1,80.36177759153449,81.05555343016609,IL-02,78.0,19.1,Dense suburban,52.2,47.8,2.03,37.9,37.9,55.9,0.7,16.0,0.1,67025,-25299,51472,-14240,5.4,-0.46,0.002,-0.21397851407527924,-0.33659741282463074,-1.209518551826477,-0.9439389705657959,-1.1593260682594508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K000386,John Katko,M,Republican,1962,3,1,1,45.817893892406055,43.58849341784495,NY-24,48.9,45.3,Rural-suburban mix,51.21,48.79,0.42,40.4,83.3,8.5,2.8,4.7,0.5,81493,-10831,60899,-4813,2.4,0.204,-0.01,0.1546025574207306,0.30495351552963257,0.49811169505119324,0.34204578399658203,0.5654520337589487,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
K000387,Stephen Knight,M,Republican,1966,2,1,0,49.501464885229254,,CA-25,50.3,43.6,Dense suburban,50.76,49.24,16.4,37.1,63.3,7.3,8.6,40.5,0.7,104954,17090,82243,20306,5.6,0.397,0.188,0.49632343649864197,0.3452763855457306,0.8082342147827148,1.5343148708343506,0.6738580856256462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K000388,Trent Kelly,M,Republican,1966,3,1,1,67.92142197324115,66.90526422600954,MS-01,32.4,65.4,Pure rural,50.91,49.09,0.64,38.3,66.8,29.0,1.1,3.3,0.1,68794,-23530,50243,-15469,2.5,0.628,0.242,0.4473094642162323,0.485859215259552,1.0717545747756958,1.3633043766021729,1.0518081056375992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
K000389,Ro Khanna,M,Democrat,1976,2,1,1,57.899685039834935,75.34736363550259,CA-17,73.9,20.5,Pure urban,47.03,52.97,2.74,36.7,27.6,2.3,55.6,16.1,0.6,183186,90862,147671,81959,2.5,-0.594,-0.156,-0.13557642698287964,-0.40146517753601074,-1.1692641973495483,-0.6703929305076599,-1.3337198617312747,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
K000390,Ruben Kihuen,M,Democrat,1980,1,1,0,50.11783173628059,,NV-04,49.5,44.6,Urban-suburban mix,50.28,49.72,18.7,36.9,61.1,13.7,5.6,32.0,1.4,77695,-10169,57915,-4022,5.8,-0.397,0.226,0.36631619930267334,-0.21601495146751404,-1.4416873455047607,1.0807178020477295,-0.8351460544143308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K000391,Raja Krishnamoorthi,M,Democrat,1973,2,1,1,61.702767344704256,65.97472695267518,IL-08,58.1,36.4,Dense suburban,50.3,49.7,1.31,37.3,65.1,6.4,13.5,28.0,0.2,94385,2061,77991,12279,2.7,-0.31,-0.12,-0.21238838136196136,-0.22512507438659668,-1.0991170406341553,-0.9383909702301025,-0.8596381715995358,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
